# Center_x Center_y Value Xtype1 j1 k1 Xtype2 j2 k2
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.3225488097646634440940013497090658130587e-14 1 2 20 0 2 1
7.6562500000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -6.8045799623980307335045147642041667851442e-11 1 5 143 0 2 12
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.0765930061029146525587508435681661331617e-15 1 2 21 0 2 0
7.5000000000000000000000000000000000000000e-01 8.2031250000000000000000000000000000000000e-01 8.5057249529975384168806434552552084814303e-12 1 3 38 1 7 631
1.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -1.5574447545771861866342894379290759528034e-15 0 2 0 1 2 22
1.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -8.8601301593724366923689691683034346073337e-14 0 2 1 1 2 21
1.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 1.3151755705318461306880867524959264804057e-14 0 2 2 1 2 20
1.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 1.1075162699215545865461211460379293259167e-14 0 2 3 1 2 19
1.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -7.7969145402477448951298680778440890106612e-12 0 2 3 0 2 23
1.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 7.3546002299478235495423521761912190254983e-16 0 2 4 1 2 18
1.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 6.3792937147481546204540495377574951026828e-12 0 2 4 0 2 22
1.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 6.5758778526592306534404337624796324020287e-15 1 2 1 0 2 21
3.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 1.7238269238075013604154890682314607563974e-09 0 2 5 0 2 21
3.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -3.1010455557803527161113943735443132466902e-13 0 2 5 1 2 17
1.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.3151755705318461306880867524959264804057e-14 1 2 2 0 2 20
3.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.1340966603996719612467134092481267290675e-10 0 2 6 0 2 20
3.7500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 3.4609883435048582801718548866214804964219e-15 0 2 6 1 2 16
1.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.2978706288143216578492192772301038332261e-16 1 2 3 0 2 19
3.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.7011449905995076833761286910510416962861e-11 0 2 7 0 2 19
3.7500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -1.5505227778901763580556971867721566233451e-13 0 2 7 1 2 15
1.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -9.6907673618136022378481074173259788959070e-15 1 2 4 0 2 18
3.7500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -2.2150325398431092993099871274377475177100e-13 0 2 8 1 2 14
3.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.2681933207993439224934268184962534581350e-10 0 2 8 0 2 18
3.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.8795423017960417356932977266557829485686e-13 1 2 5 0 2 17
2.5000000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 4.8730715876548405594561675486525556316632e-13 0 2 9 1 2 13
2.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 6.3509412982381623625961356770187535292216e-10 0 2 9 0 2 17
2.5000000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 1.4536151042720404934493971568012579167318e-14 0 2 10 1 2 12
2.5000000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 2.7687906748038866241374839092971843971375e-14 0 2 10 0 2 16
3.7500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 3.2879389263296153267202168812398162010143e-15 1 2 6 0 2 16
6.2500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -3.2605278986490569855195290851462949950623e-11 0 2 11 1 2 11
6.2500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 2.7218319849592125001969590439385854319099e-09 0 2 11 0 2 15
2.5000000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 5.3160780956234615105504021595345053008939e-13 1 2 7 0 2 15
6.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -8.8601301593724366923689691683034346073337e-14 0 2 12 1 2 10
6.2500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 3.8559286453588845131424607377509418404404e-10 0 2 12 0 2 14
2.5000000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -1.1767360367916517679267763481905950440797e-14 1 2 8 0 2 14
6.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 5.2607022821273845227523470099837059216230e-14 0 2 13 1 2 9
6.2500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -2.4950126528792783664415577849101084834116e-10 0 2 13 0 2 13
2.5000000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 5.2607022821273845227523470099837059216230e-14 1 2 9 0 2 13
6.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -1.1075162699215545865461211460379293259167e-14 0 2 14 1 2 8
6.2500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 3.8559286453588845131424607377509418404404e-10 0 2 14 0 2 12
2.5000000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -8.8601301593724366923689691683034346073337e-14 1 2 10 0 2 12
5.0000000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 5.3160780956234615105504021595345053008939e-13 0 2 15 1 2 7
5.0000000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 2.5403765192952649450384542708075014116886e-09 0 2 15 0 2 11
6.2500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -3.1187658160990979580519472311376356042645e-11 1 2 11 0 2 11
5.0000000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 2.7687906748038866241374839092971843971375e-14 0 2 16 0 2 10
5.0000000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 3.2879389263296153267202168812398162010143e-15 0 2 16 1 2 6
6.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 1.5228348711421376748300523589539236348948e-14 1 2 12 0 2 10
8.7500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 5.8973026340782934746998737441910434786685e-10 0 2 17 0 2 9
8.7500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 2.8795423017960417356932977266557829485686e-13 0 2 17 1 2 5
5.0000000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 4.8730715876548405594561675486525556316632e-13 1 2 13 0 2 9
8.7500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 2.2681933207993439224934268184962534581350e-10 0 2 18 0 2 8
8.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -9.6907673618136022378481074173259788959070e-15 0 2 18 1 2 4
5.0000000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -2.3257841668352647895190354508820126667708e-13 1 2 14 0 2 8
8.7500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -1.8429070731494667108437105450597010870839e-11 0 2 19 0 2 7
8.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.2978706288143216578492192772301038332261e-16 0 2 19 1 2 3
5.0000000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -1.5505227778901763580556971867721566233451e-13 1 2 15 0 2 7
8.7500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -1.1340966603996719612467134092481267290675e-10 0 2 20 0 2 6
8.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.3151755705318461306880867524959264804057e-14 0 2 20 1 2 2
5.0000000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 3.6340377606801012336234928920031447918294e-15 1 2 16 0 2 6
7.5000000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 1.7238269238075013604154890682314607563974e-09 0 2 21 0 2 5
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 6.2297790183087447465371577517163038112137e-15 0 2 21 1 2 1
8.7500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -3.1010455557803527161113943735443132466902e-13 1 2 17 0 2 5
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 6.3792937147481546204540495377574951026828e-12 0 2 22 0 2 4
8.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 6.9219766870097161659132571627370582869795e-16 1 2 18 0 2 4
8.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -7.7969145402477448951298680778440890106612e-12 0 2 23 0 2 3
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.1075162699215545865461211460379293259167e-14 1 2 19 0 2 3
6.2500000000000000000000000000000000000000e-01 7.6562500000000000000000000000000000000000e-01 -3.4022899811990153667522573821020833925721e-11 0 2 12 1 5 144
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.3151755705318461306880867524959264804057e-14 1 2 20 0 2 2
6.2500000000000000000000000000000000000000e-01 7.6562500000000000000000000000000000000000e-01 5.3869591368984417512984033382233148637419e-11 0 2 13 1 5 143
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -8.3063720244116592413237275510821088620296e-14 1 2 21 0 2 1
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.5574447545771861866342894379290759528034e-15 1 2 22 0 2 0
8.7500000000000000000000000000000000000000e-01 7.8320312500000000000000000000000000000000e-01 6.7336989211230521891230041727791435796774e-12 0 2 17 1 8 1199
8.7500000000000000000000000000000000000000e-01 7.7734375000000000000000000000000000000000e-01 -2.6934795684492208756492016691116574318710e-11 0 2 18 1 8 1198
8.7500000000000000000000000000000000000000e-01 7.7734375000000000000000000000000000000000e-01 1.3467397842246104378246008345558287159355e-11 0 2 19 1 8 1197
8.7500000000000000000000000000000000000000e-01 7.1875000000000000000000000000000000000000e-01 -1.0887327939836850000787836175754341727639e-08 0 2 17 1 5 139
8.7500000000000000000000000000000000000000e-01 7.7734375000000000000000000000000000000000e-01 1.5593829080495489790259736155688178021322e-11 0 2 20 1 8 1196
8.7500000000000000000000000000000000000000e-01 7.3437500000000000000000000000000000000000e-01 -2.0323012154362119560307634166460011293509e-08 0 2 18 1 5 138
7.5000000000000000000000000000000000000000e-01 7.7734375000000000000000000000000000000000e-01 4.6072676828736667771092763626492527177098e-12 0 2 21 1 8 1195
8.7500000000000000000000000000000000000000e-01 7.7734375000000000000000000000000000000000e-01 -7.0881041274979497577919588078007920566720e-12 1 2 17 1 8 1195
8.7500000000000000000000000000000000000000e-01 7.3437500000000000000000000000000000000000e-01 1.1613149802492640221421855268278677808524e-08 0 2 19 1 5 137
8.7500000000000000000000000000000000000000e-01 6.8750000000000000000000000000000000000000e-01 2.0413739887194094785452958520823984328585e-10 0 2 20 1 5 136
7.5000000000000000000000000000000000000000e-01 6.8750000000000000000000000000000000000000e-01 -2.8352416509991799031167835231203168226688e-11 0 2 21 1 5 135
8.7500000000000000000000000000000000000000e-01 6.8750000000000000000000000000000000000000e-01 4.8199108066986056414280759221886773005505e-11 1 2 17 1 5 135
7.5000000000000000000000000000000000000000e-01 7.7343750000000000000000000000000000000000e-01 6.7336989211230521891230041727791435796774e-12 1 2 20 1 8 1192
7.5000000000000000000000000000000000000000e-01 6.8750000000000000000000000000000000000000e-01 7.9386766227977029532451695962734419115270e-11 0 2 22 1 5 134
1.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -2.5957412576286435129136648597131590193843e-15 0 2 0 1 2 23
7.5000000000000000000000000000000000000000e-01 7.0312500000000000000000000000000000000000e-01 1.0773918273796883502596806676446629727484e-10 1 2 20 1 5 132
1.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -5.5375813496077732482749678185943687942750e-14 0 2 1 1 2 22
1.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 2.9072302085440809868987943136025158334635e-14 0 2 2 1 2 21
1.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -1.1075162699215545865461211460379293259167e-14 0 2 3 1 2 20
1.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 1.0382965030514574051654659438852636077537e-14 0 2 4 1 2 19
1.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -6.3792937147481546204540495377574951026828e-12 0 2 4 0 2 23
8.1250000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 4.2528624764987695315577485061540397373592e-11 1 5 157 1 5 159
1.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 7.3546002299478235495423521761912190254983e-16 1 2 1 0 2 22
3.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 6.5210557972981139710390581702925899901246e-11 0 2 5 0 2 22
3.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 3.0456697422842753496601047179078472697895e-14 0 2 5 1 2 18
8.1250000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -5.9540074670982778611687307542579524269333e-11 1 5 158 1 5 158
1.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 3.8763069447254408951392429669303915583628e-14 1 2 2 0 2 21
3.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.0413739887194094785452958520823984328585e-10 0 2 6 0 2 21
3.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.4365357938274202797280837743262778158316e-13 0 2 6 1 2 17
8.1250000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 4.2528624764987695315577485061540397373592e-11 1 5 159 1 5 157
1.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.4536151042720404934493971568012579167318e-14 1 2 3 0 2 20
3.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.5877353245595405906490339192546883823054e-10 0 2 7 0 2 20
3.7500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -5.2607022821273845227523470099837059216230e-14 0 2 7 1 2 16
1.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.6439694631648076633601084406199081005072e-15 1 2 4 0 2 19
3.7500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -4.8730715876548405594561675486525556316632e-13 0 2 8 1 2 15
3.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -3.4022899811990153667522573821020833925721e-11 0 2 8 0 2 19
3.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.4365357938274202797280837743262778158316e-13 1 2 5 0 2 18
2.5000000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -3.3225488097646636965294910204328435448119e-13 0 2 9 1 2 14
2.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 2.4950126528792783664415577849101084834116e-10 0 2 9 0 2 18
3.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.1767360367916517679267763481905950440797e-14 1 2 6 0 2 17
2.5000000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -9.6907673618136022378481074173259788959070e-15 0 2 10 1 2 13
2.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -2.6934795684492208756492016691116574318710e-11 0 2 10 0 2 17
2.5000000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 1.7997139386225260848083110791598643428554e-14 1 2 7 0 2 16
6.2500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -6.2375316321981959161038944622752712085290e-11 0 2 11 1 2 12
6.2500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -2.5517174858992618481816198151029980410731e-11 0 2 11 0 2 16
6.2500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 6.5210557972981139710390581702925899901246e-11 0 2 12 1 2 11
6.2500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 1.3609159924796061467009029528408333570288e-10 0 2 12 0 2 15
2.5000000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -1.1075162699215546496549935637188737588550e-13 1 2 8 0 2 15
6.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 7.6141743557106883741502617947696181744738e-15 0 2 13 1 2 10
6.2500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -6.5210557972981139710390581702925899901246e-11 0 2 13 0 2 14
2.5000000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -2.3257841668352647895190354508820126667708e-13 1 2 9 0 2 14
6.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -2.2150325398431092993099871274377475177100e-13 0 2 14 1 2 9
6.2500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -6.2375316321981959161038944622752712085290e-11 0 2 14 0 2 13
2.5000000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 7.6141743557106883741502617947696181744738e-15 1 2 10 0 2 13
5.0000000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -1.1075162699215546496549935637188737588550e-13 0 2 15 1 2 8
5.0000000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 1.3609159924796061467009029528408333570288e-10 0 2 15 0 2 12
6.2500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 6.8045799623980307335045147642041667851442e-11 1 2 11 0 2 12
5.0000000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -2.5517174858992618481816198151029980410731e-11 0 2 16 0 2 11
5.0000000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 1.7997139386225260848083110791598643428554e-14 0 2 16 1 2 7
6.2500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -6.8045799623980307335045147642041667851442e-11 1 2 12 0 2 11
8.7500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -2.6934795684492208756492016691116574318710e-11 0 2 17 0 2 10
8.7500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -1.1767360367916517679267763481905950440797e-14 0 2 17 1 2 6
5.0000000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -1.0382965030514574051654659438852636077537e-14 1 2 13 0 2 10
8.7500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 2.4950126528792783664415577849101084834116e-10 0 2 18 0 2 9
8.7500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 2.4365357938274202797280837743262778158316e-13 0 2 18 1 2 5
5.0000000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -3.3225488097646636965294910204328435448119e-13 1 2 14 0 2 9
8.7500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -3.6858141462989334216874210901194021741678e-11 0 2 19 0 2 8
8.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.6439694631648076633601084406199081005072e-15 0 2 19 1 2 4
5.0000000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -5.0945748416391515398742641955410859297849e-13 1 2 15 0 2 8
8.7500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 1.5877353245595405906490339192546883823054e-10 0 2 20 0 2 7
8.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.5228348711421376748300523589539236348948e-14 0 2 20 1 2 3
5.0000000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -5.5375813496077732482749678185943687942750e-14 1 2 16 0 2 7
7.5000000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -2.0413739887194094785452958520823984328585e-10 0 2 21 0 2 6
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.8763069447254408951392429669303915583628e-14 0 2 21 1 2 2
8.7500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 2.4365357938274202797280837743262778158316e-13 1 2 17 0 2 6
7.5000000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 6.2375316321981959161038944622752712085290e-11 0 2 22 0 2 5
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 7.7872237728859309331714471896453797640171e-16 0 2 22 1 2 1
8.7500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 3.0456697422842753496601047179078472697895e-14 1 2 18 0 2 5
8.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -6.0248885083732570517850949027358466256882e-12 0 2 23 0 2 4
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 9.6907673618136022378481074173259788959070e-15 1 2 19 0 2 4
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.0382965030514574051654659438852636077537e-14 1 2 20 0 2 3
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.0456697422842753496601047179078472697895e-14 1 2 21 0 2 2
7.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -5.5375813496077732482749678185943687942750e-14 1 2 22 0 2 1
8.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.5957412576286435129136648597131590193843e-15 1 2 23 0 2 0
1.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -2.2496424232781576060103888489498304285692e-15 0 2 0 1 2 24
1.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 5.1374045723900239480003388769372128140849e-17 0 2 1 1 2 23
1.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 2.0765930061029148103309318877705272155074e-14 0 2 2 1 2 22
1.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -2.0765930061029148103309318877705272155074e-14 0 2 3 1 2 21
1.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -6.9219766870097165603437097732429609928437e-15 0 2 4 1 2 20
1.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -2.8120530290976970075129860611872880357115e-16 1 2 1 0 2 23
3.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -7.3716282925978668433748421802388043483356e-11 0 2 5 0 2 23
3.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 4.6515683336705295790380709017640253335416e-13 0 2 5 1 2 19
1.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 4.4992848465563152120207776978996608571384e-15 1 2 2 0 2 22
3.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -4.6072676828736667771092763626492527177098e-12 0 2 6 0 2 22
3.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -8.3063720244116592413237275510821088620296e-14 0 2 6 1 2 18
1.2500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 4.9838232146469957972297262013730430489709e-14 1 2 3 0 2 21
3.7500000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 2.9486513170391467373499368720955217393342e-10 0 2 7 0 2 21
3.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -2.1264312382493846042201608638138021203576e-12 0 2 7 1 2 17
1.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -2.7687906748038864663653028650948233147918e-15 1 2 4 0 2 20
3.7500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -2.2150325398431092993099871274377475177100e-13 0 2 8 1 2 16
3.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 3.1754706491190811812980678385093767646108e-10 0 2 8 0 2 20
3.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 5.7590846035920834713865954533115658971372e-13 1 2 5 0 2 19
2.5000000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -6.6450976195293273930589820408656870896237e-13 0 2 9 1 2 15
2.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -3.9693383113988514766225847981367209557635e-11 0 2 9 0 2 19
3.7500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.5505227778901763580556971867721566233451e-13 1 2 6 0 2 18
2.5000000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 8.9985696931126304240415553957993217142769e-15 0 2 10 1 2 14
2.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.1340966603996718966232280535428396297387e-11 0 2 10 0 2 18
2.5000000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 1.1075162699215546496549935637188737588550e-13 1 2 7 0 2 17
6.2500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -6.0248885083732570517850949027358466256882e-12 0 2 11 1 2 13
6.2500000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -5.1097859130967620944723103434959021740269e-07 0 2 11 0 2 17
2.5000000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -1.0382965030514574051654659438852636077537e-14 1 2 8 0 2 16
6.2500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 1.3609159924796061467009029528408333570288e-10 0 2 12 1 2 12
6.2500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 2.9770037335491389305843653771289762134666e-11 0 2 12 0 2 16
6.2500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -5.1034349717985236963632396302059960821462e-11 0 2 13 1 2 11
6.2500000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 2.4950126528792783664415577849101084834116e-10 0 2 13 0 2 15
2.5000000000000000000000000000000000000000e-01 5.0000000000000000000000000000000000000000e-01 -4.6515683336705295790380709017640253335416e-13 1 2 9 0 2 15
6.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -1.5505227778901763580556971867721566233451e-13 0 2 14 1 2 10
6.2500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 5.8973026340782934746998737441910434786685e-10 0 2 14 0 2 14
2.5000000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -1.5505227778901763580556971867721566233451e-13 1 2 10 0 2 14
5.0000000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -4.6515683336705295790380709017640253335416e-13 0 2 15 1 2 9
5.0000000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 2.6084223189192455884156232681170359960499e-10 0 2 15 0 2 13
