# Center_x Center_y Value Xtype1 j1 k1 Xtype2 j2 k2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -4.3704195992823930734275816815796213143930e-11 0 2 0 0 2 1
8.2031250000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.8120427574562600440683908014835850480706e-10 1 7 634 0 2 19
8.1250000000000000000000000000000000000000e-01 8.4375000000000000000000000000000000000000e-01 2.4847379858224640517937791494261501323848e-08 1 4 80 1 4 77
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -4.3704195971860686007995900881001392727920e-11 0 2 1 0 2 0
8.3203125000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.3022270471698582481163217674656647215858e-09 1 7 635 0 2 18
8.1250000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 1.9698320995569859049718548814952162606673e-09 1 4 81 1 4 76
8.3203125000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -2.3185270817538177259391730794649061006552e-10 1 7 636 0 2 17
8.1250000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 1.4275935727487336760781056594314664121015e-08 1 4 82 1 4 75
8.7500000000000000000000000000000000000000e-01 7.8125000000000000000000000000000000000000e-01 6.1109526641794524014106407914918329959963e-10 1 4 85 1 4 72
8.7500000000000000000000000000000000000000e-01 7.8125000000000000000000000000000000000000e-01 2.0987610779193042536657194885784880056256e-09 1 4 86 1 4 71
7.8125000000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 4.5801504211413025099960883515526084003300e-10 1 4 71 1 5 146
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.8075421370020241570445011563510585936992e-11 0 2 0 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.5779977035813928412422529044302488276941e-09 0 2 1 0 2 1
7.5000000000000000000000000000000000000000e-01 7.6562500000000000000000000000000000000000e-01 4.5925321597076700980503276485627812270041e-10 1 4 74 1 5 143
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.8075421349894830638279011320165498566404e-11 0 2 2 0 2 0
8.4375000000000000000000000000000000000000e-01 7.1875000000000000000000000000000000000000e-01 -6.8219723913474213459889853635863699726771e-11 1 4 77 1 5 140
8.1250000000000000000000000000000000000000e-01 7.3437500000000000000000000000000000000000e-01 7.0460525565510589196297751973379090359439e-11 1 4 79 1 5 138
8.1250000000000000000000000000000000000000e-01 7.3437500000000000000000000000000000000000e-01 -1.8778625810434097934520823518586172748424e-10 1 4 80 1 5 137
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.3286013366468406030095135663197225940960e-11 0 2 0 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 6.5223370203218607328329676909423572028768e-10 0 2 1 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 6.5223370161357012779764044289139077181794e-10 0 2 2 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.3286013352743179071761743428859819634094e-11 0 2 3 0 2 0
7.9199218750000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 3.2902532123119645165485151793410931609501e-12 1 9 2429 0 2 20
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.0503084228873084325108853698836684862489e-11 0 2 0 0 2 4
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -4.7934050142852424529427770054021418211221e-10 0 2 1 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.6937262183006122086648115739840759347290e-10 0 2 2 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -4.7934050115656059817421961861375230562476e-10 0 2 3 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.0503084220926376336183255752668836389974e-11 0 2 4 0 2 0
8.7500000000000000000000000000000000000000e-01 8.2812500000000000000000000000000000000000e-01 -9.5137837485290761635297198084123063144268e-10 0 2 17 1 7 637
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -9.2723071974876036972836448758202932199368e-11 0 2 0 0 2 5
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.6560872870680160512285203676191231533419e-15 0 2 0 1 2 1
8.7500000000000000000000000000000000000000e-01 8.3203125000000000000000000000000000000000e-01 -3.5747284991919638187022591317720549702885e-10 0 2 18 1 7 636
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.7903757763582686083327303252382169118651e-10 0 2 1 0 2 4
8.7500000000000000000000000000000000000000e-01 8.3203125000000000000000000000000000000000e-01 3.5604626175987376068879349426735386047183e-10 0 2 19 1 7 635
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.9797331589223322042335470907195495854358e-10 0 2 2 0 2 3
8.7500000000000000000000000000000000000000e-01 8.2031250000000000000000000000000000000000e-01 1.0063338907526085612105444825822853083253e-09 0 2 20 1 7 634
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.9797331590590178550972821891056367335504e-10 0 2 3 0 2 2
8.7500000000000000000000000000000000000000e-01 8.2031250000000000000000000000000000000000e-01 -1.7731017458734878647369664182048033806982e-10 1 2 17 1 7 633
7.5000000000000000000000000000000000000000e-01 8.2031250000000000000000000000000000000000e-01 1.1220266394038269968282327473336275509841e-10 0 2 21 1 7 633
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.7903757752691695266209119673955253715381e-10 0 2 4 0 2 1
7.5000000000000000000000000000000000000000e-01 8.2031250000000000000000000000000000000000e-01 1.0740994682366862507511248935631914709632e-10 0 2 22 1 7 632
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.6560872842509724594398462431750943300458e-15 1 2 1 0 2 0
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -9.2723071622814177618492962824664396087604e-11 0 2 5 0 2 0
7.5000000000000000000000000000000000000000e-01 8.2031250000000000000000000000000000000000e-01 8.4605870760150341453160252280877315703145e-11 1 2 19 1 7 631
7.5000000000000000000000000000000000000000e-01 8.2421875000000000000000000000000000000000e-01 9.1438075327459818049234845758360158696210e-11 1 2 20 1 7 630
7.5000000000000000000000000000000000000000e-01 8.2421875000000000000000000000000000000000e-01 8.3591258103629867151604798398544654558506e-11 1 2 21 1 7 629
7.5000000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -1.2060464599171838642886955400591322221798e-11 1 2 22 1 7 628
8.7500000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -1.0016209887701085390615221936794036750040e-11 1 2 24 1 7 626
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 2.5021458399314519888169334456354744454683e-12 0 2 0 0 2 6
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.3459570753972479658368268559651002963767e-14 0 2 0 1 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -9.3724996750656864033604473705266702115188e-14 0 2 1 1 2 1
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -3.3566966745981411562133069873166413277232e-09 0 2 1 0 2 5
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.5660426990988012336415088875671893647867e-10 0 2 2 0 2 4
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.4551628472386870642545161077754554621033e-10 0 2 3 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.5660426996446117079436785880504172385752e-10 0 2 4 0 2 2
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.3566966635396441971016039221590784857874e-09 0 2 5 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -9.3724996635834372746341144570923633141165e-14 1 2 1 0 2 1
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.5021457110701368704475190545907526675981e-12 0 2 6 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.3459570746241440838810616287593877621483e-14 1 2 2 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.4945929935379044790446816017991289212422e-14 0 2 0 1 2 3
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -1.2283781035061518994470050428319919189404e-11 0 2 0 0 2 7
8.1250000000000000000000000000000000000000e-01 7.8906250000000000000000000000000000000000e-01 1.6797731656500192350742969858236645300936e-11 1 3 35 1 7 607
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -4.7735199403335300129113653633326093113452e-13 0 2 1 1 2 2
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 9.4059095578900513651558507732260800901503e-11 0 2 1 0 2 6
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 1.3854855395280640178572652575000531682825e-09 0 2 2 0 2 5
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.8215625557874435314513481147652295808641e-14 0 2 2 1 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.1510893137097714110045528564620271640140e-10 0 2 3 0 2 4
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.1510893140281587863959537991747229118689e-10 0 2 4 0 2 3
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.3854855358383419707080768727117288385831e-09 0 2 5 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.8215625523739729748003705837098038467718e-14 1 2 1 0 2 2
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 9.4059090959161519425831217991001943420915e-11 0 2 6 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -4.7735199376839317723588946909312458991188e-13 1 2 2 0 2 1
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.2283780931792034251252268411585589786422e-11 0 2 7 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.4945929926769281186788995159697152833613e-14 1 2 3 0 2 0
7.0312500000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 -1.5938976889410409960646946390537721793823e-10 1 5 131 0 2 22
7.0312500000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.6260830415543137098520051298731732905556e-10 1 5 132 1 2 17
7.0312500000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 1.0494719172759302728626616962463767926406e-10 1 5 132 0 2 21
6.8750000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 5.6290479708411851623299706353937416070110e-10 1 5 133 0 2 20
6.8750000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -2.8443542462225126586300906195148557181751e-10 1 5 134 0 2 19
6.8750000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 3.9976906853898117865479163003737238940571e-10 1 5 135 0 2 18
6.8750000000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -1.4883984997118860512054072851536624944035e-10 1 5 136 0 2 17
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 8.8404142028997560980046348191484940819769e-15 0 2 0 1 2 4
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -3.6337977557844474868999803825775113570729e-11 0 2 0 0 2 8
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -5.3052800747058579578454009082360995309610e-13 0 2 1 1 2 3
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -4.4591727262200282881137598666083671911098e-10 0 2 1 0 2 7
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -3.8265925261650573149901016640193375517587e-11 0 2 2 0 2 6
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.9577596229594383917599660730429641692664e-13 0 2 2 1 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.8311089654370500004073294938673728404760e-14 0 2 3 1 2 1
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -1.0155508600419516832407630028793643628404e-09 0 2 3 0 2 5
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -9.1040278837751045709888122431743297247042e-11 0 2 4 0 2 4
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.0155508572502855650699833632284556361736e-09 0 2 5 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.8311089633253028048330622616807249285052e-14 1 2 1 0 2 3
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.8265923363854578639373308129645106720473e-11 0 2 6 0 2 2
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.9577596225756695520557031890896004805306e-13 1 2 2 0 2 2
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -4.4591726909386255271102573526727144009874e-10 0 2 7 0 2 1
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -5.3052800719596688112672831724185690239169e-13 1 2 3 0 2 1
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -3.6337977450071933577729845523925436556745e-11 0 2 8 0 2 0
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 8.8404142000243975415193078390130140479494e-15 1 2 4 0 2 0
7.3828125000000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 -2.2782390713936249924619828865917129604585e-11 1 8 1137 0 2 20
7.4414062500000000000000000000000000000000e-01 8.7500000000000000000000000000000000000000e-01 9.2195652965309185877504206898791483653505e-12 1 8 1139 0 2 18
7.3437500000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -1.8778625865726549125866953877624695307125e-10 1 5 137 1 4 80
7.3437500000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 7.0460525505769718351945706699782654217068e-11 1 5 138 1 4 79
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -7.8085821433025507745558712273956674879178e-16 0 2 0 1 2 5
1.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -4.5600130971956458456375201864838714836681e-11 0 2 0 0 2 9
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -1.3135255949975776368055218733948974474401e-09 0 2 1 0 2 8
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.1390258428428532046648274201663067229382e-13 0 2 1 1 2 4
7.1875000000000000000000000000000000000000e-01 8.4375000000000000000000000000000000000000e-01 -6.8219723699488935018683524405823425176831e-11 1 5 140 1 4 77
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.1772104074029059519918512410143258785432e-13 0 2 2 1 2 3
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 1.8371627609286070003684242238285902193429e-10 0 2 2 0 2 7
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 2.7070640037905484777916044244458265363718e-11 0 2 3 0 2 6
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.4498568923281222358969282236687293454955e-13 0 2 3 1 2 2
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -8.0335130762564046851159631375521169571741e-10 0 2 4 0 2 5
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.2568676303594041224496642815516585641535e-14 0 2 4 1 2 1
7.6562500000000000000000000000000000000000e-01 7.5000000000000000000000000000000000000000e-01 4.5925321597464870992580270091330124637707e-10 1 5 143 1 4 74
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.2568676284866003707119448179864459170754e-14 1 2 1 0 2 4
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -8.0335130519228024717250204514689543300321e-10 0 2 5 0 2 4
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.4498568920866911665274203075796365192758e-13 1 2 2 0 2 3
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.7070638636604700451239623568081146213343e-11 0 2 6 0 2 3
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.1772104071235603342512489671288123893275e-13 1 2 3 0 2 2
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.8371627474445158567973692749524710146614e-10 0 2 7 0 2 2
7.5000000000000000000000000000000000000000e-01 7.8125000000000000000000000000000000000000e-01 4.5801504209946526931723277663592499425738e-10 1 5 146 1 4 71
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 3.1390258420558174080341349476675787328640e-13 1 2 4 0 2 1
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.3135255917311747807073897610402775371075e-09 0 2 8 0 2 1
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -7.8085808215570459814063909919888161833586e-16 1 2 5 0 2 0
2.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -4.5600130911260795002938217685935825412846e-11 0 2 9 0 2 0
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 5.4134535733574304551446939292912197374988e-15 0 2 0 1 2 6
1.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 1.2216479644409053790026892313021229113674e-12 0 2 0 0 2 10
1.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -1.6461817920121578971416057750407763160538e-09 0 2 1 0 2 9
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -2.5807337209402681523185037986050796906802e-14 0 2 1 1 2 5
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.2899427826916601867591042144939913932145e-13 0 2 2 1 2 4
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 5.4216514173290911936611151839297481624946e-10 0 2 2 0 2 8
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -1.3426205054775361628493378174733791780016e-10 0 2 3 0 2 7
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.6124417019510016682951890655469203792057e-13 0 2 3 1 2 3
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 2.1488556197342053919315267550666458378633e-11 0 2 4 0 2 6
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.1524347627769441388876579255460224612872e-13 0 2 4 1 2 2
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -1.5642236679391427957035413587093630621871e-13 1 2 1 0 2 5
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.5642236642443323809435628359243429890660e-13 0 2 5 1 2 1
3.7500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 -7.5657781819771805204545580777510116465834e-09 0 2 5 0 2 5
8.7500000000000000000000000000000000000000e-01 7.3437500000000000000000000000000000000000e-01 5.0590204081862237584445201243540934932241e-08 0 2 17 1 5 137
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.1524347624542778143291730734401850838101e-13 1 2 2 0 2 4
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 2.1488555086516776150759001583156711841921e-11 0 2 6 0 2 4
8.7500000000000000000000000000000000000000e-01 6.8750000000000000000000000000000000000000e-01 -2.2964131479177236180865435396174873902697e-10 0 2 18 1 5 136
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.6124417017681558273684627237938128219239e-13 1 2 3 0 2 3
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.3426204954503824671294693353297989429906e-10 0 2 7 0 2 3
8.7500000000000000000000000000000000000000e-01 6.8750000000000000000000000000000000000000e-01 -1.0979014652311746886152505251239169282995e-10 0 2 19 1 5 135
1.2500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.2899427827931988283822974639537008495938e-13 1 2 4 0 2 2
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 5.4216514072830757120235062882299126307828e-10 0 2 8 0 2 2
8.7500000000000000000000000000000000000000e-01 6.8750000000000000000000000000000000000000e-01 1.5727882378589785610138872978293334004007e-09 0 2 20 1 5 134
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -2.5807331889116281796198580361796914189773e-14 1 2 5 0 2 1
2.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 -1.6461817906070975349256103623736720298343e-09 0 2 9 0 2 1
8.7500000000000000000000000000000000000000e-01 6.8750000000000000000000000000000000000000e-01 -5.7544163555496773770391124002351337062000e-11 1 2 17 1 5 133
7.5000000000000000000000000000000000000000e-01 6.8750000000000000000000000000000000000000e-01 4.6862628760784658748525758695658953445484e-11 0 2 21 1 5 133
3.7500000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 5.4134535078222269968392746459758644974930e-15 1 2 6 0 2 0
2.5000000000000000000000000000000000000000e-01 1.2500000000000000000000000000000000000000e-01 1.2216479562266175885616497099498157781310e-12 0 2 10 0 2 0
7.5000000000000000000000000000000000000000e-01 7.0312500000000000000000000000000000000000e-01 -1.1741764656288585213607056370274141221532e-10 0 2 22 1 5 132
7.5000000000000000000000000000000000000000e-01 7.0312500000000000000000000000000000000000e-01 -8.2559056486216810832589220182616343568505e-11 1 2 19 1 5 131
8.2812500000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 3.4933527211547696294499189327651539338504e-11 1 5 155 1 5 160
8.2812500000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 3.2475109690458153336421683680246405220848e-11 1 5 156 1 5 159
1.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 -3.2134911138632254395399031289084622584659e-14 0 2 0 1 2 7
1.2500000000000000000000000000000000000000e-01 6.2500000000000000000000000000000000000000e-01 -7.5859205963476218857894031630625291187653e-11 0 2 0 0 2 11
8.7500000000000000000000000000000000000000e-01 7.4218750000000000000000000000000000000000e-01 6.7303573014963972605862457719653460172515e-12 0 2 17 1 8 1141
8.1250000000000000000000000000000000000000e-01 8.1250000000000000000000000000000000000000e-01 -4.6854337993821272746722108878153381476828e-11 1 5 157 1 5 158
1.2500000000000000000000000000000000000000e-01 2.5000000000000000000000000000000000000000e-01 4.4371578907350722350868294993958746742779e-11 0 2 1 0 2 10
1.2500000000000000000000000000000000000000e-01 3.7500000000000000000000000000000000000000e-01 1.9088276418404523531503004168964243752104e-13 0 2 1 1 2 6
